"Downloaded on",12/21/2025,"14:49:59 EST"
"Search URL",https://www.congress.gov/member/nicholas-langworthy/L000600

"Legislation Number",URL,Congress,Title,Sponsor,"Date of Introduction",Committees,"Latest Action","Latest Action Date","Number of Cosponsors","Amends Bill","Date Offered","Date Submitted","Date Proposed","Amends Amendment","Issue Date",Section,Volume,Number,Page,"Roll Call Vote Number","Date Voted",Description,"Roll Call Result","Member Vote"
,https://www.congress.gov/votes/house/118-1/477,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,477,2023-09-28,"House Roll Call Vote 118-477 - On agreeing to the Gaetz amendment (A022) Agreed to by recorded vote: 219 - 213 (Roll no. 477).","Agreed to - Yea: 219 | Nay: 213 (R 219-1 Pres=0 NV=4, D 0-212 Pres=0 NV=3, I 0-0 Pres=0 NV=0)",Aye
,https://www.congress.gov/votes/house/118-1/476,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,476,2023-09-28,"House Roll Call Vote 118-476 - On agreeing to the Steube amendment (A021) Failed by recorded vote: 104 - 327 (Roll no. 476).","Failed - Yea: 104 | Nay: 327 (R 104-115 Pres=0 NV=4, D 0-212 Pres=0 NV=3, I 0-0 Pres=0 NV=0)",No
,https://www.congress.gov/votes/house/118-1/475,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,475,2023-09-28,"House Roll Call Vote 118-475 - On agreeing to the Steube amendment (A020) Failed by recorded vote: 120 - 309, 1 Present (Roll no. 475).","Failed - Yea: 120 | Nay: 309 (R 120-97 Pres=1 NV=5, D 0-212 Pres=0 NV=3, I 0-0 Pres=0 NV=0)",No
,https://www.congress.gov/votes/house/118-1/474,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,474,2023-09-28,"House Roll Call Vote 118-474 - On agreeing to the Greene (GA) amendment (A019) Failed by recorded vote: 92 - 340 (Roll no. 474).","Failed - Yea: 92 | Nay: 340 (R 92-128 Pres=0 NV=3, D 0-212 Pres=0 NV=3, I 0-0 Pres=0 NV=0)",Aye
,https://www.congress.gov/votes/house/118-1/473,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,473,2023-09-28,"House Roll Call Vote 118-473 - On agreeing to the Greene (GA) amendment (A018) Failed by recorded vote: 90 - 342 (Roll no. 473).","Failed - Yea: 90 | Nay: 342 (R 90-130 Pres=0 NV=3, D 0-212 Pres=0 NV=3, I 0-0 Pres=0 NV=0)",Aye
,https://www.congress.gov/votes/house/118-1/472,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,472,2023-09-28,"House Roll Call Vote 118-472 - On agreeing to the Plaskett amendment (A013) Failed by recorded vote: 195 - 236 (Roll no. 472).","Failed - Yea: 195 | Nay: 236 (R 1-218 Pres=0 NV=4, D 194-18 Pres=0 NV=3, I 0-0 Pres=0 NV=0)",No
,https://www.congress.gov/votes/house/118-1/471,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,471,2023-09-28,"House Roll Call Vote 118-471 - On agreeing to the Kelly (MS) amendment (A012) Failed by recorded vote: 199 - 231 (Roll no. 471).","Failed - Yea: 199 | Nay: 231 (R 199-19 Pres=0 NV=5, D 0-212 Pres=0 NV=3, I 0-0 Pres=0 NV=0)",Aye
,https://www.congress.gov/votes/house/118-1/470,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,470,2023-09-28,"House Roll Call Vote 118-470 - On agreeing to the Ogles amendment (A011) Failed by recorded vote: 135 - 295 (Roll no. 470).","Failed - Yea: 135 | Nay: 295 (R 135-83 Pres=0 NV=5, D 0-212 Pres=0 NV=3, I 0-0 Pres=0 NV=0)",Aye
,https://www.congress.gov/votes/house/118-1/469,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,469,2023-09-28,"House Roll Call Vote 118-469 - On agreeing to the Perry amendment (A010) Failed by recorded vote: 121 - 311 (Roll no. 469).","Failed - Yea: 121 | Nay: 311 (R 121-99 Pres=0 NV=3, D 0-212 Pres=0 NV=3, I 0-0 Pres=0 NV=0)",Aye
,https://www.congress.gov/votes/house/118-1/468,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,468,2023-09-28,"House Roll Call Vote 118-468 - On agreeing to the Perry amendment (A009) Failed by recorded vote: 133 - 297 (Roll no. 468).","Failed - Yea: 133 | Nay: 297 (R 133-86 Pres=0 NV=4, D 0-211 Pres=0 NV=4, I 0-0 Pres=0 NV=0)",Aye
,https://www.congress.gov/votes/house/118-1/467,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,467,2023-09-28,"House Roll Call Vote 118-467 - On agreeing to the Perry amendment (A008) Failed by recorded vote: 86 - 346 (Roll no. 467).","Failed - Yea: 86 | Nay: 346 (R 86-134 Pres=0 NV=3, D 0-212 Pres=0 NV=3, I 0-0 Pres=0 NV=0)",No
,https://www.congress.gov/congressional-record/volume-169/issue-84/extensions-of-remarks-section/article/E467-1,,"COMMEMORATING ARMED FORCES DAY AND THE MEN AND WOMEN WHO SERVED AND SACRIFICED FOR OUR FREEDOM; Congressional Record Vol. 169, No. 84",,,,,,,,,,,,05/18/2023,,169,84,E467,,,,,
,https://www.congress.gov/votes/house/118-1/466,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,466,2023-09-28,"House Roll Call Vote 118-466 - On agreeing to the Gaetz amendment (A007) Failed by recorded vote: 115 - 312 (Roll no. 466).","Failed - Yea: 115 | Nay: 312 (R 115-104 Pres=0 NV=4, D 0-208 Pres=0 NV=7, I 0-0 Pres=0 NV=0)",Aye
,https://www.congress.gov/votes/house/118-1/465,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,465,2023-09-28,"House Roll Call Vote 118-465 - On agreeing to the Perry amendment (A005) Failed by recorded vote: 111 - 315 (Roll no. 465).","Failed - Yea: 111 | Nay: 315 (R 111-105 Pres=0 NV=7, D 0-210 Pres=0 NV=5, I 0-0 Pres=0 NV=0)",No
,https://www.congress.gov/votes/house/118-1/464,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,464,2023-09-28,"House Roll Call Vote 118-464 - On agreeing to the Crane amendment (A004) Failed by recorded vote: 102 - 326 (Roll no. 464).","Failed - Yea: 102 | Nay: 326 (R 102-114 Pres=0 NV=7, D 0-212 Pres=0 NV=3, I 0-0 Pres=0 NV=0)",No
,https://www.congress.gov/votes/house/118-1/463,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,463,2023-09-28,"House Roll Call Vote 118-463 - On agreeing to the Crane amendment (A003) Failed by recorded vote: 78 - 353, 1 Present (Roll no. 463).","Failed - Yea: 78 | Nay: 353 (R 78-141 Pres=1 NV=3, D 0-212 Pres=0 NV=3, I 0-0 Pres=0 NV=0)",No
,https://www.congress.gov/votes/house/118-1/462,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,462,2023-09-28,"House Roll Call Vote 118-462 - On agreeing to the Crane amendment (A002) Failed by recorded vote: 134 - 298 (Roll no. 462).","Failed - Yea: 134 | Nay: 298 (R 134-86 Pres=0 NV=3, D 0-212 Pres=0 NV=3, I 0-0 Pres=0 NV=0)",No
,https://www.congress.gov/congressional-record/volume-169/issue-84/extensions-of-remarks-section/article/E462-1,,"RECOGNIZING THE MEN AND WOMEN IN LAW ENFORCEMENT WHO GAVE THE ULTIMATE SACRIFICE; Congressional Record Vol. 169, No. 84",,,,,,,,,,,,05/18/2023,,169,84,E462,,,,,
,https://www.congress.gov/votes/house/118-1/461,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,461,2023-09-28,"House Roll Call Vote 118-461 - On agreeing to the Rosendale amendment (A042) Failed by recorded vote: 75 - 347 (Roll no. 461).","Failed - Yea: 75 | Nay: 347 (R 67-151 Pres=0 NV=5, D 8-196 Pres=0 NV=11, I 0-0 Pres=0 NV=0)",No
,https://www.congress.gov/votes/house/118-1/460,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,460,2023-09-28,"House Roll Call Vote 118-460 - On agreeing to the Norman amendment (A037) Failed by recorded vote: 170 - 260 (Roll no. 460).","Failed - Yea: 170 | Nay: 260 (R 170-48 Pres=0 NV=5, D 0-212 Pres=0 NV=3, I 0-0 Pres=0 NV=0)",Aye
,https://www.congress.gov/votes/house/118-1/459,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,459,2023-09-28,"House Roll Call Vote 118-459 - On agreeing to the Norman amendment (A036) Failed by recorded vote: 165 - 263 (Roll no. 459).","Failed - Yea: 165 | Nay: 263 (R 165-51 Pres=0 NV=7, D 0-212 Pres=0 NV=3, I 0-0 Pres=0 NV=0)",Aye
,https://www.congress.gov/votes/house/118-1/458,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,458,2023-09-28,"House Roll Call Vote 118-458 - On agreeing to the Norman amendment (A035) Failed by recorded vote: 169 - 261 (Roll no. 458).","Failed - Yea: 169 | Nay: 261 (R 169-49 Pres=0 NV=5, D 0-212 Pres=0 NV=3, I 0-0 Pres=0 NV=0)",Aye
,https://www.congress.gov/votes/house/118-1/457,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,457,2023-09-28,"House Roll Call Vote 118-457 - On agreeing to the resolution Agreed to by recorded vote: 217 - 211 (Roll no. 457).","Passed - Yea: 217 | Nay: 211 (R 217-1 Pres=0 NV=3, D 0-210 Pres=0 NV=2, I 0-0 Pres=0 NV=0)",Aye
,https://www.congress.gov/votes/house/118-1/456,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,456,2023-09-28,"House Roll Call Vote 118-456 - On ordering the previous question Agreed to by the Yeas and Nays: 214 - 210 (Roll no. 456).","Passed - Yea: 214 | Nay: 210 (R 214-0 Pres=0 NV=7, D 0-210 Pres=0 NV=2, I 0-0 Pres=0 NV=0)",Yea
,https://www.congress.gov/votes/house/118-1/455,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,455,2023-09-27,"House Roll Call Vote 118-455 - On agreeing to the Nehls amendment (A033) Failed by recorded vote: 182 - 247 (Roll no. 455).","Failed - Yea: 182 | Nay: 247 (R 182-35 Pres=0 NV=6, D 0-212 Pres=0 NV=3, I 0-0 Pres=0 NV=0)",Aye
,https://www.congress.gov/votes/house/118-1/454,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,454,2023-09-27,"House Roll Call Vote 118-454 - On agreeing to the Castro (TX) amendment (A025) Failed by recorded vote: 211 - 220 (Roll no. 454).","Failed - Yea: 211 | Nay: 220 (R 1-218 Pres=0 NV=5, D 210-2 Pres=0 NV=3, I 0-0 Pres=0 NV=0)",No
,https://www.congress.gov/votes/house/118-1/453,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,453,2023-09-27,"House Roll Call Vote 118-453 - On agreeing to the Boebert amendment (A024) Failed by recorded vote: 161 - 268 (Roll no. 453).","Failed - Yea: 161 | Nay: 268 (R 161-56 Pres=0 NV=6, D 0-212 Pres=0 NV=3, I 0-0 Pres=0 NV=0)",Aye
,https://www.congress.gov/votes/house/118-1/452,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,452,2023-09-27,"House Roll Call Vote 118-452 - On agreeing to the Boebert amendment (A023) Failed by recorded vote: 161 - 267 (Roll no. 452).","Failed - Yea: 161 | Nay: 267 (R 161-55 Pres=0 NV=7, D 0-212 Pres=0 NV=3, I 0-0 Pres=0 NV=0)",Aye
,https://www.congress.gov/votes/house/118-1/451,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,451,2023-09-27,"House Roll Call Vote 118-451 - On agreeing to the Boebert amendment (A022) Failed by recorded vote: 159 - 269 (Roll no. 451).","Failed - Yea: 159 | Nay: 269 (R 159-57 Pres=0 NV=7, D 0-212 Pres=0 NV=3, I 0-0 Pres=0 NV=0)",Aye
,https://www.congress.gov/votes/house/118-1/450,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,450,2023-09-27,"House Roll Call Vote 118-450 - On agreeing to the Biggs amendment (A017) Failed by recorded vote: 162 - 264 (Roll no. 450).","Failed - Yea: 162 | Nay: 264 (R 162-53 Pres=0 NV=8, D 0-211 Pres=0 NV=4, I 0-0 Pres=0 NV=0)",Aye
,https://www.congress.gov/votes/house/118-1/449,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,449,2023-09-27,"House Roll Call Vote 118-449 - On agreeing to the Biggs amendment (A016) Failed by recorded vote: 164 - 265 (Roll no. 449).","Failed - Yea: 164 | Nay: 265 (R 164-53 Pres=0 NV=6, D 0-212 Pres=0 NV=3, I 0-0 Pres=0 NV=0)",Aye
,https://www.congress.gov/votes/house/118-1/448,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,448,2023-09-27,"House Roll Call Vote 118-448 - On agreeing to the Biggs amendment (A015) Failed by recorded vote: 168 - 261 (Roll no. 448).","Failed - Yea: 168 | Nay: 261 (R 168-50 Pres=0 NV=5, D 0-211 Pres=0 NV=4, I 0-0 Pres=0 NV=0)",Aye
,https://www.congress.gov/votes/house/118-1/447,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,447,2023-09-27,"House Roll Call Vote 118-447 - On agreeing to the Biggs amendment (A014) Failed by recorded vote: 160 - 270 (Roll no. 447).","Failed - Yea: 160 | Nay: 270 (R 160-58 Pres=0 NV=5, D 0-212 Pres=0 NV=3, I 0-0 Pres=0 NV=0)",Aye
,https://www.congress.gov/votes/house/118-1/446,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,446,2023-09-27,"House Roll Call Vote 118-446 - On agreeing to the Biggs amendment (A013) Failed by recorded vote: 147 - 282 (Roll no. 446).","Failed - Yea: 147 | Nay: 282 (R 147-70 Pres=0 NV=6, D 0-212 Pres=0 NV=3, I 0-0 Pres=0 NV=0)",Aye
,https://www.congress.gov/votes/house/118-1/445,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,445,2023-09-27,"House Roll Call Vote 118-445 - On agreeing to the Clyde amendment (A011) Failed by recorded vote: 108 - 320 (Roll no. 445).","Failed - Yea: 108 | Nay: 320 (R 108-109 Pres=0 NV=6, D 0-211 Pres=0 NV=4, I 0-0 Pres=0 NV=0)",Aye
,https://www.congress.gov/votes/house/118-1/444,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,444,2023-09-27,"House Roll Call Vote 118-444 - On agreeing to the Escobar amendment (A009) Failed by recorded vote: 210 - 220 (Roll no. 444).","Failed - Yea: 210 | Nay: 220 (R 0-219 Pres=0 NV=5, D 210-1 Pres=0 NV=4, I 0-0 Pres=0 NV=0)",No
,https://www.congress.gov/votes/house/118-1/443,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,443,2023-09-27,"House Roll Call Vote 118-443 - On agreeing to the Wasserman Schultz amendment (A007) Failed by recorded vote: 209 - 220 (Roll no. 443).","Failed - Yea: 209 | Nay: 220 (R 0-218 Pres=0 NV=6, D 209-2 Pres=0 NV=4, I 0-0 Pres=0 NV=0)",No
,https://www.congress.gov/votes/house/118-1/442,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,442,2023-09-27,"House Roll Call Vote 118-442 - On agreeing to the Correa amendment (A005) Failed by recorded vote: 206 - 223 (Roll no. 442).","Failed - Yea: 206 | Nay: 223 (R 5-214 Pres=0 NV=5, D 201-9 Pres=0 NV=5, I 0-0 Pres=0 NV=0)",No
,https://www.congress.gov/votes/house/118-1/441,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,441,2023-09-27,"House Roll Call Vote 118-441 - On agreeing to the Roy amendment (A031) Failed by recorded vote: 202 - 231 (Roll no. 441).","Failed - Yea: 202 | Nay: 231 (R 202-18 Pres=0 NV=4, D 0-213 Pres=0 NV=2, I 0-0 Pres=0 NV=0)",Aye
,https://www.congress.gov/votes/house/118-1/440,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,440,2023-09-27,"House Roll Call Vote 118-440 - On agreeing to the Jayapal amendment (A022) Failed by recorded vote: 176 - 258 (Roll no. 440).","Failed - Yea: 176 | Nay: 258 (R 31-190 Pres=0 NV=3, D 145-68 Pres=0 NV=2, I 0-0 Pres=0 NV=0)",No
,https://www.congress.gov/votes/house/118-1/439,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,439,2023-09-27,"House Roll Call Vote 118-439 - On agreeing to the Gaetz amendment (A019) Failed by recorded vote: 160 - 269 (Roll no. 439).","Failed - Yea: 160 | Nay: 269 (R 85-132 Pres=0 NV=7, D 75-137 Pres=0 NV=3, I 0-0 Pres=0 NV=0)",Aye
,https://www.congress.gov/votes/house/118-1/438,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,438,2023-09-27,"House Roll Call Vote 118-438 - On agreeing to the Gaetz amendment (A018) Failed by recorded vote: 93 - 339 (Roll no. 438).","Failed - Yea: 93 | Nay: 339 (R 93-126 Pres=0 NV=5, D 0-213 Pres=0 NV=2, I 0-0 Pres=0 NV=0)",Aye
,https://www.congress.gov/votes/house/118-1/437,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,437,2023-09-27,"House Roll Call Vote 118-437 - On agreeing to the Connolly amendment (A015) Failed by recorded vote: 215 - 218 (Roll no. 437).","Failed - Yea: 215 | Nay: 218 (R 2-218 Pres=0 NV=4, D 213-0 Pres=0 NV=2, I 0-0 Pres=0 NV=0)",No
,https://www.congress.gov/votes/house/118-1/436,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,436,2023-09-27,"House Roll Call Vote 118-436 - On agreeing to the Clyde amendment (A014) Failed by recorded vote: 172 - 261 (Roll no. 436).","Failed - Yea: 172 | Nay: 261 (R 172-48 Pres=0 NV=4, D 0-213 Pres=0 NV=2, I 0-0 Pres=0 NV=0)",Aye
,https://www.congress.gov/votes/house/118-1/435,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,435,2023-09-27,"House Roll Call Vote 118-435 - On agreeing to the Boebert amendment (A012) Failed by recorded vote: 184 - 248 (Roll no. 435).","Failed - Yea: 184 | Nay: 248 (R 184-35 Pres=0 NV=5, D 0-213 Pres=0 NV=2, I 0-0 Pres=0 NV=0)",Aye
,https://www.congress.gov/votes/house/118-1/434,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,434,2023-09-27,"House Roll Call Vote 118-434 - On agreeing to the Boebert amendment (A011) Failed by recorded vote: 150 - 282 (Roll no. 434).","Failed - Yea: 150 | Nay: 282 (R 150-70 Pres=0 NV=4, D 0-212 Pres=0 NV=3, I 0-0 Pres=0 NV=0)",No
,https://www.congress.gov/votes/house/118-1/433,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,433,2023-09-27,"House Roll Call Vote 118-433 - On agreeing to the Plaskett amendment (A010) Failed by recorded vote: 203 - 231 (Roll no. 433).","Failed - Yea: 203 | Nay: 231 (R 0-221 Pres=0 NV=3, D 203-10 Pres=0 NV=2, I 0-0 Pres=0 NV=0)",No
,https://www.congress.gov/votes/house/118-1/432,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,432,2023-09-27,"House Roll Call Vote 118-432 - On agreeing to the Biggs amendment (A008) Failed by recorded vote: 104 - 330 (Roll no. 432).","Failed - Yea: 104 | Nay: 330 (R 104-117 Pres=0 NV=3, D 0-213 Pres=0 NV=2, I 0-0 Pres=0 NV=0)",Aye
,https://www.congress.gov/votes/house/118-1/431,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,431,2023-09-27,"House Roll Call Vote 118-431 - On agreeing to the Houlahan amendment (A004) Agreed to by recorded vote: 240 - 191 (Roll no. 431).","Agreed to - Yea: 240 | Nay: 191 (R 44-175 Pres=0 NV=5, D 196-16 Pres=0 NV=3, I 0-0 Pres=0 NV=0)",No
,https://www.congress.gov/votes/house/118-1/430,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,430,2023-09-27,"House Roll Call Vote 118-430 - On agreeing to the Rosendale amendment (A048) Failed by recorded vote: 71 - 362 (Roll no. 430).","Failed - Yea: 71 | Nay: 362 (R 71-149 Pres=0 NV=4, D 0-213 Pres=0 NV=2, I 0-0 Pres=0 NV=0)",No
,https://www.congress.gov/votes/house/118-1/429,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,429,2023-09-27,"House Roll Call Vote 118-429 - On agreeing to the Miller (IL) amendment (A047) Agreed to by recorded vote: 217 - 216 (Roll no. 429).","Agreed to - Yea: 217 | Nay: 216 (R 217-3 Pres=0 NV=4, D 0-213 Pres=0 NV=2, I 0-0 Pres=0 NV=0)",Aye
,https://www.congress.gov/votes/house/118-1/428,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,428,2023-09-27,"House Roll Call Vote 118-428 - On agreeing to the Stauber amendment (A045) Agreed to by recorded vote: 217 - 216 (Roll no. 428).","Agreed to - Yea: 217 | Nay: 216 (R 217-3 Pres=0 NV=4, D 0-213 Pres=0 NV=2, I 0-0 Pres=0 NV=0)",Aye
,https://www.congress.gov/votes/house/118-1/427,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,427,2023-09-27,"House Roll Call Vote 118-427 - On agreeing to the Good (VA) amendment (A044) Failed by recorded vote: 163 - 267 (Roll no. 427).","Failed - Yea: 163 | Nay: 267 (R 163-54 Pres=0 NV=7, D 0-213 Pres=0 NV=2, I 0-0 Pres=0 NV=0)",Aye
,https://www.congress.gov/votes/house/118-1/426,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,426,2023-09-27,"House Roll Call Vote 118-426 - On agreeing to the Good (VA) amendment (A043) Failed by recorded vote: 160 - 271 (Roll no. 426).","Failed - Yea: 160 | Nay: 271 (R 160-58 Pres=0 NV=6, D 0-213 Pres=0 NV=2, I 0-0 Pres=0 NV=0)",Aye
,https://www.congress.gov/votes/house/118-1/425,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,425,2023-09-27,"House Roll Call Vote 118-425 - On agreeing to the Good (VA) amendment (A042) Failed by recorded vote: 161 - 270 (Roll no. 425).","Failed - Yea: 161 | Nay: 270 (R 161-57 Pres=0 NV=6, D 0-213 Pres=0 NV=2, I 0-0 Pres=0 NV=0)",Aye
,https://www.congress.gov/votes/house/118-1/424,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,424,2023-09-27,"House Roll Call Vote 118-424 - On agreeing to the Good (VA) amendment (A041) Failed by recorded vote: 156 - 273 (Roll no. 424).","Failed - Yea: 156 | Nay: 273 (R 156-60 Pres=0 NV=8, D 0-213 Pres=0 NV=2, I 0-0 Pres=0 NV=0)",Aye
,https://www.congress.gov/votes/house/118-1/423,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,423,2023-09-27,"House Roll Call Vote 118-423 - On agreeing to the Good (VA) amendment (A040) Failed by recorded vote: 159 - 272 (Roll no. 423).","Failed - Yea: 159 | Nay: 272 (R 159-59 Pres=0 NV=6, D 0-213 Pres=0 NV=2, I 0-0 Pres=0 NV=0)",Aye
,https://www.congress.gov/votes/house/118-1/422,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,422,2023-09-27,"House Roll Call Vote 118-422 - On agreeing to the Good (VA) amendment (A039) Failed by recorded vote: 158 - 272 (Roll no. 422).","Failed - Yea: 158 | Nay: 272 (R 158-59 Pres=0 NV=7, D 0-213 Pres=0 NV=2, I 0-0 Pres=0 NV=0)",Aye
,https://www.congress.gov/votes/house/118-1/421,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,421,2023-09-27,"House Roll Call Vote 118-421 - On agreeing to the Boebert amendment (A038) Agreed to by recorded vote: 217 - 214 (Roll no. 421).","Agreed to - Yea: 217 | Nay: 214 (R 217-1 Pres=0 NV=6, D 0-213 Pres=0 NV=2, I 0-0 Pres=0 NV=0)",Aye
,https://www.congress.gov/votes/house/118-1/420,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,420,2023-09-27,"House Roll Call Vote 118-420 - On agreeing to the Good (VA) amendment (A035) Failed by recorded vote: 152 - 278 (Roll no. 420).","Failed - Yea: 152 | Nay: 278 (R 152-66 Pres=0 NV=6, D 0-212 Pres=0 NV=3, I 0-0 Pres=0 NV=0)",Aye
,https://www.congress.gov/votes/house/118-1/419,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,419,2023-09-27,"House Roll Call Vote 118-419 - On agreeing to the Hageman amendment (A034) Failed by recorded vote: 97 - 336 (Roll no. 419).","Failed - Yea: 97 | Nay: 336 (R 95-125 Pres=0 NV=4, D 2-211 Pres=0 NV=2, I 0-0 Pres=0 NV=0)",No
,https://www.congress.gov/votes/house/118-1/418,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,418,2023-09-27,"House Roll Call Vote 118-418 - On agreeing to the Boebert amendment (A030) Failed by recorded vote: 210 - 216 (Roll no. 418).","Failed - Yea: 210 | Nay: 216 (R 210-6 Pres=0 NV=8, D 0-210 Pres=0 NV=5, I 0-0 Pres=0 NV=0)",Aye
,https://www.congress.gov/votes/house/118-1/417,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,417,2023-09-27,"House Roll Call Vote 118-417 - On agreeing to the Spartz amendment (A027) Failed by recorded vote: 49 - 377 (Roll no. 417).","Failed - Yea: 49 | Nay: 377 (R 28-187 Pres=0 NV=9, D 21-190 Pres=0 NV=4, I 0-0 Pres=0 NV=0)",No
,https://www.congress.gov/votes/house/118-1/416,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,416,2023-09-27,"House Roll Call Vote 118-416 - On agreeing to the Biggs amendment (A015) Failed by recorded vote: 105 - 325 (Roll no. 416).","Failed - Yea: 105 | Nay: 325 (R 105-114 Pres=0 NV=5, D 0-211 Pres=0 NV=4, I 0-0 Pres=0 NV=0)",No
,https://www.congress.gov/votes/house/118-1/415,"118th Congress, 1st Session (2023)",,,,,,,,,,,,,,,,,,415,2023-09-27,"House Roll Call Vote 118-415 - On agreeing to the Biggs amendment (A014) Failed by recorded vote: 81 - 350 (Roll no. 415).","Failed - Yea: 81 | Nay: 350 (R 81-138 Pres=0 NV=5, D 0-212 Pres=0 NV=3, I 0-0 Pres=0 NV=0)",No
